A660,B2219,C2821
A660,B2219,C2739
A661,B367,C4316
A661,B367,C3001
A662,B1209,C5290
A662,B1209,C4192
A663,B1557,C5597
A663,B1557,C5105
A664,B3723,C4561
A664,B3723,C169
A665,B3960,C1408
A665,B3960,C2954
A666,B3237,C2356
A666,B3237,C5329
A667,B821,C4836
A667,B821,C86
A668,B148,C1233
A668,B148,C2107
A669,B2699,C3333
A669,B2699,C74
A670,B2066,C4025
A670,B2066,C5063
A671,B1961,C1756
A671,B1961,C2640
A672,B3646,C522
A672,B3646,C4478
A673,B3811,C1119
A673,B3811,C3973
A674,B3577,C3294
A674,B3577,C621
A675,B3525,C4203
A675,B3525,C1745
A676,B2179,C4470
A676,B2179,C1961
A677,B1436,C4317
A677,B1436,C696
A678,B2448,C5435
A678,B2448,C4926
A679,B2519,C4608
A679,B2519,C4297
A680,B339,C453
A680,B339,C4836
A681,B2144,C3586
A681,B2144,C5737
A682,B1538,C5608
A682,B1538,C5051
A683,B74,C45
A683,B74,C3298
A684,B2820,C1591
A684,B2820,C3315
A685,B1739,C765
A685,B1739,C688
A686,B3823,C3177
A686,B3823,C4188
A687,B880,C5360
A687,B880,C4150
A688,B3751,C1930
A688,B3751,C3113
A689,B934,C5797
A689,B934,C1004
A690,B2759,C1921
A690,B2759,C170
A691,B509,C4602
A691,B509,C4735
A692,B762,C701
A692,B762,C4063
A693,B1795,C1457
A693,B1795,C1116
A694,B2639,C1723
A694,B2639,C4852
A695,B59,C5884
A695,B59,C2365
A696,B678,C1324
A696,B678,C4894
A697,B2058,C2600
A697,B2058,C5682
A698,B901,C5368
A698,B901,C565
A699,B3276,C3913
A699,B3276,C5144
A700,B2812,C763
A700,B2812,C1071
A701,B1673,C5696
A701,B1673,C3002
A702,B2181,C3581
A702,B2181,C3408
A703,B3054,C1156
A703,B3054,C3678
A704,B2906,C5284
A704,B2906,C417
A705,B2455,C4596
A705,B2455,C818
A706,B3461,C1084
A706,B3461,C3067
A707,B3628,C419
A707,B3628,C3793
A708,B1596,C1673
A708,B1596,C1135
A709,B3455,C5158
A709,B3455,C5739
A710,B3515,C455
A710,B3515,C4290
A711,B1160,C3466
A711,B1160,C5626
A712,B2637,C2902
A712,B2637,C1744
A713,B55,C3354
A713,B55,C3894
A714,B426,C1008
A714,B426,C117
A715,B574,C2498
A715,B574,C4172
A716,B3845,C3328
A716,B3845,C3095
A717,B3810,C3938
A717,B3810,C144
A718,B1309,C1250
A718,B1309,C5217
A719,B3966,C342
A719,B3966,C3093
A720,B2024,C271
A720,B2024,C1573
A721,B2335,C884
A721,B2335,C4336
A722,B775,C2482
A722,B775,C5663
A723,B3595,C5549
A723,B3595,C2794
A724,B2530,C1269
A724,B2530,C5095
A725,B1867,C4783
A725,B1867,C491
A726,B514,C1437
A726,B514,C678
A727,B2011,C4920
A727,B2011,C5610
A728,B228,C5043
A728,B228,C5088
A729,B150,C5098
A729,B150,C1084
A730,B1556,C187
A730,B1556,C3143
A731,B3100,C2324
A731,B3100,C5644
A732,B2572,C5217
A732,B2572,C5295
A733,B82,C5305
A733,B82,C1791
A734,B3453,C1635
A734,B3453,C3802
A735,B2986,C5518
A735,B2986,C2790
A736,B3786,C2862
A736,B3786,C3563
A737,B3290,C3119
A737,B3290,C3440
A738,B541,C5953
A738,B541,C2579
A739,B1900,C4156
A739,B1900,C3564
A740,B1761,C876
A740,B1761,C324
A741,B2158,C5356
A741,B2158,C5122
A742,B1593,C2363
A742,B1593,C4830
A743,B2643,C5558
A743,B2643,C4545
A744,B1427,C2375
A744,B1427,C1448
A745,B3459,C933
A745,B3459,C3383
A746,B3299,C1054
A746,B3299,C4294
A747,B693,C4435
A747,B693,C1420
A748,B1625,C1576
A748,B1625,C5148
A749,B92,C902
A749,B92,C1587
A750,B3960,C2122
A750,B3960,C1351
A751,B513,C4961
A751,B513,C3867
A752,B1817,C150
A752,B1817,C4017
A753,B3886,C2582
A753,B3886,C4454
A754,B1855,C2514
A754,B1855,C1423
A755,B172,C864
A755,B172,C4603
A756,B1885,C3843
A756,B1885,C1729
A757,B1202,C446
A757,B1202,C4063
A758,B1757,C547
A758,B1757,C3824
A759,B2469,C833
A759,B2469,C5475
A760,B2261,C5260
A760,B2261,C1620
A761,B3758,C783
A761,B3758,C4265
A762,B648,C5298
A762,B648,C870
A763,B848,C3570
A763,B848,C2048
A764,B2774,C5416
A764,B2774,C296
A765,B347,C1985
A765,B347,C1095
A766,B1711,C3774
A766,B1711,C1092
A767,B2492,C5852
A767,B2492,C4951
A768,B528,C5618
A768,B528,C1753
A769,B1450,C4076
A769,B1450,C5428
A770,B2403,C3561
A770,B2403,C75
A771,B2972,C4782
A771,B2972,C1639
A772,B3722,C3277
A772,B3722,C5533
A773,B842,C1337
A773,B842,C5421
A774,B2261,C4526
A774,B2261,C302
A775,B2097,C1116
A775,B2097,C728
A776,B886,C52
A776,B886,C3887
A777,B2399,C3121
A777,B2399,C4387
A778,B990,C980
A778,B990,C5767
A779,B1304,C3763
A779,B1304,C3795
A780,B3643,C5530
A780,B3643,C4072
A781,B3298,C1142
A781,B3298,C4192
A782,B3212,C5723
A782,B3212,C4280
A783,B41,C3288
A783,B41,C3409
A784,B711,C5175
A784,B711,C4866
A785,B264,C1171
A785,B264,C5137
A786,B881,C4953
A786,B881,C3374
A787,B3512,C1757
A787,B3512,C1067
A788,B2860,C5349
A788,B2860,C3174
A789,B231,C2556
A789,B231,C4540
A790,B2289,C2292
A790,B2289,C5425
A791,B3995,C2122
A791,B3995,C230
A792,B1733,C1234
A792,B1733,C2809
A793,B3767,C5152
A793,B3767,C3264
A794,B2349,C3565
A794,B2349,C2591
A795,B2737,C2783
A795,B2737,C2847
A796,B2623,C3338
A796,B2623,C4343
A797,B124,C4722
A797,B124,C3845
A798,B315,C4616
A798,B315,C4400
A799,B3395,C3106
A799,B3395,C5753
A800,B2904,C4284
A800,B2904,C5523
A801,B59,C4820
A801,B59,C596
A802,B42,C4673
A802,B42,C708
A803,B2204,C3729
A803,B2204,C2929
A804,B3363,C5349
A804,B3363,C2031
A805,B602,C354
A805,B602,C5778
A806,B2168,C1447
A806,B2168,C4791
A807,B1467,C5294
A807,B1467,C2385
A808,B3730,C5067
A808,B3730,C2506
A809,B1492,C4264
A809,B1492,C2703
A810,B2141,C3804
A810,B2141,C4085
A811,B2700,C5488
A811,B2700,C5287
A812,B2706,C2625
A812,B2706,C1500
A813,B3003,C1374
A813,B3003,C3263
A814,B3597,C3759
A814,B3597,C1839
A815,B436,C1502
A815,B436,C5397
A816,B3391,C2558
A816,B3391,C2046
A817,B2908,C2616
A817,B2908,C4960
A818,B2204,C934
A818,B2204,C3456
A819,B1968,C4439
A819,B1968,C1739
A820,B1632,C347
A820,B1632,C5450
A821,B2677,C5416
A821,B2677,C4716
A822,B2066,C635
A822,B2066,C642
A823,B1526,C3993
A823,B1526,C4054
A824,B3975,C5511
A824,B3975,C1942
A825,B3668,C4415
A825,B3668,C5210
A826,B3836,C2269
A826,B3836,C2134
A827,B348,C514
A827,B348,C2649
A828,B1883,C202
A828,B1883,C5532
A829,B2222,C1698
A829,B2222,C5820
A830,B3509,C5584
A830,B3509,C798
A831,B1189,C5003
A831,B1189,C3877
A832,B2138,C1088
A832,B2138,C918
A833,B338,C5639
A833,B338,C765
A834,B1726,C2028
A834,B1726,C5733
A835,B1241,C92
A835,B1241,C2514
A836,B2701,C226
A836,B2701,C389
A837,B277,C3625
A837,B277,C502
A838,B80,C2858
A838,B80,C1135
A839,B2377,C5908
A839,B2377,C5497
A840,B1027,C5027
A840,B1027,C3860
A841,B2319,C5843
A841,B2319,C3533
A842,B3841,C1002
A842,B3841,C750
A843,B2266,C444
A843,B2266,C2424
A844,B1607,C5505
A844,B1607,C3306
A845,B137,C4689
A845,B137,C92
A846,B218,C1468
A846,B218,C138
A847,B2999,C4578
A847,B2999,C3254
A848,B3152,C5709
A848,B3152,C5328
A849,B3680,C4344
A849,B3680,C3334
A850,B2697,C253
A850,B2697,C33
A851,B3810,C333
A851,B3810,C2193
A852,B12,C5323
A852,B12,C4046
A853,B2656,C1619
A853,B2656,C4099
A854,B3760,C3805
A854,B3760,C5871
A855,B1783,C5144
A855,B1783,C4608
A856,B969,C1056
A856,B969,C4263
A857,B3862,C1554
A857,B3862,C5557
A858,B501,C4367
A858,B501,C191
A859,B1120,C4465
A859,B1120,C2751
A860,B1072,C5926
A860,B1072,C820
A861,B684,C2905
A861,B684,C3151
A862,B3275,C681
A862,B3275,C4286
A863,B2224,C1610
A863,B2224,C2825
A864,B382,C799
A864,B382,C2039
A865,B267,C3158
A865,B267,C916
A866,B3417,C749
A866,B3417,C5892
A867,B3665,C27
A867,B3665,C192
A868,B1005,C2590
A868,B1005,C3800
A869,B1410,C4853
A869,B1410,C2847
A870,B1808,C3032
A870,B1808,C3683
A871,B1972,C5509
A871,B1972,C4167
A872,B791,C3183
A872,B791,C3384
A873,B3204,C2790
A873,B3204,C4187
A874,B3187,C1868
A874,B3187,C5604
A875,B2175,C194
A875,B2175,C3830
A876,B2544,C3233
A876,B2544,C3849
A877,B632,C1523
A877,B632,C1812
A878,B1635,C2742
A878,B1635,C2046
A879,B3174,C4423
A879,B3174,C413
A880,B1644,C5066
A880,B1644,C1235
A881,B1495,C4495
A881,B1495,C335
A882,B2476,C3601
A882,B2476,C5892
A883,B348,C3897
A883,B348,C5739
A884,B60,C4854
A884,B60,C565
A885,B2891,C5834
A885,B2891,C966
A886,B2316,C410
A886,B2316,C3436
A887,B1528,C1183
A887,B1528,C3843
A888,B976,C3689
A888,B976,C5714
A889,B2382,C858
A889,B2382,C4943
A890,B3024,C2414
A890,B3024,C5956
A891,B2823,C5816
A891,B2823,C662
A892,B1910,C692
A892,B1910,C461
A893,B769,C4620
A893,B769,C1633
A894,B2181,C1577
A894,B2181,C4563
A895,B1048,C4327
A895,B1048,C951
A896,B3114,C4902
A896,B3114,C3771
A897,B3825,C2839
A897,B3825,C1664
A898,B3956,C5880
A898,B3956,C4798
A899,B2664,C5933
A899,B2664,C5772
A900,B1483,C4780
A900,B1483,C4956
A901,B2990,C2352
A901,B2990,C917
A902,B9,C5646
A902,B9,C1984
A903,B3462,C1385
A903,B3462,C3184
A904,B2000,C239
A904,B2000,C2455
A905,B2543,C1675
A905,B2543,C1040
A906,B2686,C5959
A906,B2686,C1417
A907,B1317,C3873
A907,B1317,C479
A908,B972,C4067
A908,B972,C771
A909,B316,C3938
A909,B316,C3670
A910,B437,C5624
A910,B437,C3363
A911,B3988,C2056
A911,B3988,C2780
A912,B2675,C4163
A912,B2675,C1012
A913,B356,C3215
A913,B356,C1182
A914,B1475,C704
A914,B1475,C5580
A915,B782,C4776
A915,B782,C5709
A916,B3944,C3060
A916,B3944,C1565
A917,B2181,C4645
A917,B2181,C2785
A918,B2253,C647
A918,B2253,C5649
A919,B2239,C3801
A919,B2239,C2791
A920,B520,C2593
A920,B520,C2603
A921,B2522,C3203
A921,B2522,C2691
A922,B2881,C4386
A922,B2881,C1283
A923,B1377,C4258
A923,B1377,C3483
A924,B1093,C1410
A924,B1093,C3420
A925,B455,C5258
A925,B455,C309
A926,B830,C5053
A926,B830,C938
A927,B1827,C825
A927,B1827,C5120
A928,B670,C555
A928,B670,C2326
A929,B3608,C3613
A929,B3608,C3908
A930,B2080,C1474
A930,B2080,C5301
A931,B192,C1955
A931,B192,C1062
A932,B3708,C4227
A932,B3708,C2186
A933,B3789,C2281
A933,B3789,C3129
A934,B2005,C5100
A934,B2005,C415
A935,B903,C5634
A935,B903,C4618
A936,B1319,C442
A936,B1319,C4765
A937,B984,C1895
A937,B984,C4368
A938,B162,C1640
A938,B162,C3165
A939,B1589,C5955
A939,B1589,C5112
A940,B1186,C5010
A940,B1186,C4040
A941,B3762,C1630
A941,B3762,C1235
A942,B1153,C5768
A942,B1153,C1953
A943,B1955,C2470
A943,B1955,C5693
A944,B2619,C2966
A944,B2619,C1888
A945,B1393,C1304
A945,B1393,C2494
A946,B3235,C817
A946,B3235,C82
A947,B3537,C4290
A947,B3537,C1938
A948,B1743,C67
A948,B1743,C1705
A949,B3018,C3381
A949,B3018,C5588
A950,B1076,C1036
A950,B1076,C522
A951,B3762,C218
A951,B3762,C625
A952,B2978,C4999
A952,B2978,C4938
A953,B2528,C1160
A953,B2528,C2335
A954,B2980,C586
A954,B2980,C574
A955,B1805,C2249
A955,B1805,C562
A956,B1606,C2938
A956,B1606,C616
A957,B3270,C1421
A957,B3270,C5397
A958,B1895,C3553
A958,B1895,C3304
A959,B2896,C1933
A959,B2896,C1517
A960,B449,C2754
A960,B449,C367
A961,B2991,C522
A961,B2991,C5985
A962,B1843,C705
A962,B1843,C5499
A963,B1880,C5652
A963,B1880,C513
A964,B3829,C3014
A964,B3829,C4073
A965,B1931,C1395
A965,B1931,C1665
A966,B2738,C1870
A966,B2738,C177
A967,B2923,C3140
A967,B2923,C551
A968,B1412,C4449
A968,B1412,C5090
A969,B1629,C2144
A969,B1629,C1608
A970,B2935,C4314
A970,B2935,C2994
A971,B2654,C2420
A971,B2654,C3110
A972,B2604,C2536
A972,B2604,C996
A973,B485,C4687
A973,B485,C4000
A974,B273,C599
A974,B273,C3295
A975,B904,C5666
A975,B904,C1982
A976,B1756,C1330
A976,B1756,C644
A977,B3525,C1301
A977,B3525,C1917
A978,B3118,C4539
A978,B3118,C86
A979,B2810,C4910
A979,B2810,C2317
A980,B3592,C4363
A980,B3592,C3684
A981,B2690,C4906
A981,B2690,C4342
A982,B1037,C320
A982,B1037,C73
A983,B3616,C1676
A983,B3616,C3979
A984,B3116,C1449
A984,B3116,C3328
A985,B3525,C1088
A985,B3525,C3929
A986,B3924,C1850
A986,B3924,C806
A987,B554,C5532
A987,B554,C1493
A988,B3558,C4737
A988,B3558,C142
A989,B2291,C309
A989,B2291,C2642
A990,B1732,C3946
A990,B1732,C5371
A991,B3418,C2250
A991,B3418,C4080
A992,B1460,C1880
A992,B1460,C1400
A993,B3799,C4127
A993,B3799,C5355
A994,B3943,C550
A994,B3943,C1828
A995,B2377,C3305
A995,B2377,C2198
A996,B1993,C4134
A996,B1993,C5946
A997,B2373,C96
A997,B2373,C5156
A998,B1329,C3462
A998,B1329,C265
A999,B2821,C1956
A999,B2821,C760
A0,B2213,A250
A1,B3024,A971
A2,B700,A154
A3,B2664,A685
A4,B2058,A907
A5,B1871,A224
A6,B2756,A59
A7,B290,A283
A8,B1556,A430
A9,B1033,A404
A10,B35,A902
A11,B2713,A27
A12,B1767,A665
A13,B1183,A79
A14,B38,A900
A15,B127,A302
A16,B1884,A491
A17,B2625,A371
A18,B1613,A576
A19,B2235,A460
A20,B592,A928
A21,B10,A569
A22,B3359,A287
A23,B2307,A316
A24,B658,A373
A25,B3386,A174
A26,B138,A375
A27,B3694,A265
A28,B2171,A878
A29,B1463,A680
A30,B408,A8
A31,B2571,A686
A32,B3761,A481
A33,B719,A385
A34,B1419,A27
A35,B2795,A674
A36,B19,A869
A37,B345,A550
A38,B3987,A818
A39,B2482,A601
A40,B1128,A264
A41,B3119,A560
A42,B1524,A15
A43,B1297,A169
A44,B478,A919
A45,B3667,A82
A46,B3832,A430
A47,B73,A838
A48,B338,A147
A49,B3729,A115
A50,B3125,A157
A51,B2075,A974
A52,B2785,A850
A53,B3510,A303
A54,B707,A420
A55,B2116,A785
A56,B2948,A141
A57,B2920,A953
A58,B277,A495
A59,B3674,A887
A60,B1088,A144
A61,B1882,A206
A62,B1879,A67
A63,B3285,A859
A64,B2677,A691
A65,B3988,A257
A66,B1423,A847
A67,B3964,A624
A68,B2737,A159
A69,B2634,A856
A70,B711,A343
A71,B803,A659
A72,B1236,A496
A73,B849,A905
A74,B1973,A788
A75,B2527,A84
A76,B2491,A555
A77,B2919,A941
A78,B1301,A240
A79,B1459,A62
A80,B2942,A812
A81,B1106,A227
A82,B349,A417
A83,B2739,A438
A84,B3262,A80
A85,B497,A109
A86,B1096,A92
A87,B1783,A486
A88,B162,A498
A89,B3966,A874
A90,B1795,A571
A91,B2925,A303
A92,B1375,A19
A93,B1919,A30
A94,B943,A485
A95,B3638,A27
A96,B603,A88
A97,B1224,A11
A98,B2164,A933
A99,B430,A893
A0,B3757,B829
A1,B564,B1600
A2,B820,B1304
A3,B858,B3183
A4,B3793,B2544
A5,B2725,B788
A6,B633,B1218
A7,B2651,B3247
A8,B2423,B854
A9,B2064,B3377
A10,B3514,B2131
A11,B2957,B2335
A12,B222,B3960
A13,B3258,B542
A14,B449,B1236
A15,B758,B145
A16,B2805,B2142
A17,B2123,B2634
A18,B61,B3725
A19,B2970,B2590
A20,B1183,B3704
A21,B2903,B1361
A22,B1128,B1903
A23,B702,B3614
A24,B3170,B2233
A25,B1905,B660
A26,B2794,B3933
A27,B2017,B169
A28,B1948,B3756
A29,B3124,B3428
A30,B2437,B20
A31,B1518,B1644
A32,B2279,B3243
A33,B3488,B2241
A34,B1081,B896
A35,B3136,B167
A36,B975,B3964
A37,B3737,B1981
A38,B3204,B2132
A39,B1875,B648
A40,B3845,B733
A41,B3009,B923
A42,B883,B3890
A43,B3212,B3561
A44,B3230,B370
A45,B1182,B768
A46,B1864,B1440
A47,B964,B2332
A48,B1766,B1297
A49,B1486,B790
A50,B744,B22
A51,B1604,B3299
A52,B1495,B2
A53,B344,B2007
A54,B504,B3255
A55,B3277,B3554
A56,B2976,B1593
A57,B2094,B1981
A58,B200,B3006
A59,B2142,B3428
A60,B3893,B3476
A61,B2566,B1300
A62,B2104,B1080
A63,B101,B663
A64,B899,B2344
A65,B2019,B3764
A66,B3856,B2386
A67,B2544,B1034
A68,B3250,B2151
A69,B2026,B2259
A70,B928,B1298
A71,B749,B802
A72,B1852,B2573
A73,B1542,B13
A74,B13,B1384
A75,B2489,B907
A76,B1581,B3539
A77,B1656,B2428
A78,B2899,B682
A79,B1901,B3974
A80,B3674,B654
A81,B291,B2008
A82,B3549,B456
A83,B2749,B920
A84,B972,B1488
A85,B1673,B1795
A86,B1722,B2060
A87,B293,B1947
A88,B3140,B1896
A89,B1697,B878
A90,B3141,B1464
A91,B1271,B1744
A92,B1892,B1601
A93,B3642,B3156
A94,B3772,B478
A95,B3508,B1166
A96,B1235,B3922
A97,B563,B613
A98,B456,B2719
A99,B3485,B1650
